"NAME","CITY","COUNT"
CANGAS,PESTEL,162
CASSEUS,CITE-SOLEIL,162
CAJUSTE,CABARET,161
BONNET,MORON,161
DOIRIN,GRESSIER,161
DESRONVIL,LIMBE,161
DOR,GONAIVES,161
DIEUDONNE,L'ARCAHAIE,161
BERNARD,MIREBALAIS,161
BAZELAIS,PETION-VILLE,161
BELLEVUE,PETION-VILLE,161
ANTOINE,L'ESTERE,161
ALEXANDRE,L'ESTERE,161
DEMOSTHENE,SAINT MARC,161
EDME,CARREFOUR,161
NOEL,SAINT RAPHAEL,161
NELSON,PORT-DE-PAIX,161
GASPARD,GONAIVES,161
LAMARRE,CARREFOUR,161
LABRANCHE,SAINT LOUIS NORD,161
FENELUS,DESSALINES,161
FERDINAND,GONAIVES,161
EXAVIER,PETION-VILLE,161
LUMA,DELMAS,161
LINDOR,PESTEL,161
LOUISSAINT,BOUCAN CARRE,161
LOUISSAINT,TABARRE,161
MERISIER,CARREFOUR,161
JACQUES,LEOGANE,161
JANVIER,CAP-HAITIEN,161
JEANTY,CAP-HAITIEN,161
JEROME,AQUIN,161
HERARD,DELMAS,161
SALOMON,CAYES,161
SAINTILMOND,OUANAMINTHE,161
PIERRE-LOUIS,PORT-SALUT,161
PLACIDE,PETIT-GOAVE,161
PETION,L'ARCAHAIE,161
THEODORE,CAP-HAITIEN,161
ULYSSE,CITE-SOLEIL,161
SEME,LEOGANE,160
ST HILAIRE,DELMAS,160
SYLVAIN,BAS LIMBE,160
PLUVIOSE,CAP-HAITIEN,160
PIERRE-LOUIS,FONDS DES NEGRES,160
ELVARISTE,MARMELADE,160
DESIR,SAINT LOUIS DU SUD,160
DENIS,CAP-HAITIEN,160
AUGUSTE,GROS MORNE,160
ALFRED,GONAIVES,160
ADELSON,JACMEL,160
JEAN-LOUIS,LA VALLEE,160
JEUNE,HINCHE,160
LAMBERT,TROU DU NORD,160
JULIEN,JEREMIE,160
NICOLAS,GRESSIER,160
MOISE,COTE-DE-FER,160
GUERRIER,BELLADERE,160
MERILAN,CORNILLON,160
LOUISSAINT,PETITE-RIVIERE,160
LUC,CARREFOUR,160
MADDY,LEOGANE,160
LOUIS CHARLES,DELMAS,160
LEONARD,GANTHIER,160
MOLIERE,PETIT-GOAVE,159
JEUDY,CITE-SOLEIL,159
JACQUES,LIMBE,159
JACQUES,PIGNON,159
LEGER,POINTE A RAQUETTE,159
MALIVERT,L' ASILE,159
FENELON,CITE-SOLEIL,159
FENELON,SAINT LOUIS NORD,159
FLEURY,DELMAS,159
PRINCE,CROIX DES BOUQUETS,159
THELUSMA,CARREFOUR,159
VICTOR,SAINT MARC,159
VEILLARD,CARREFOUR,159
ROMAIN,SAINT MARC,159
SPADY,JACMEL,159
ORELIEN,CROIX DES BOUQUETS,159
SAINTIL,GROS MORNE,159
SAINTILUS,SAINT-MICHEL,159
ALEXIS,SAINT LOUIS NORD,159
EMILE,SAINT MARC,159
DORVILUS,CARREFOUR,159
EDOUARD,VERRETTES,159
ELIACIN,PORT-AU-PRINCE,159
CELESTIN,MIREBALAIS,159
BANATTE,CAYES,159
BAPTISTE,JACMEL,159
BAPTISTE,PESTEL,159
BERNARD,CERCA CARVAJAL,159
BERNARD,JEREMIE,159
DESHOMMES,PORT-AU-PRINCE,159
DEDE,AQUIN,159
DAVID,PETION-VILLE,158
DALUSMA,OUANAMINTHE,158
DUVAL,CARREFOUR,158
EMMANUEL,GONAIVES,158
COLIN,PETION-VILLE,158
CHERESTAL,PORT-AU-PRINCE,158
CESAR,CAYES JACMEL,158
ACCIME,OUANAMINTHE,158
CELESTIN,PORT-DE-PAIX,158
CASSEUS,HINCHE,158
BAZIN,BELLADERE,158
GELIN,GONAIVES,158
GUERRIER,PETITE-RIVIERE,158
GUILLAUME,JEAN RABEL,158
HERARD,CARREFOUR,158
JACQUET,GANTHIER,158
ISRAEL,SAINT MARC,158
LUC,JEREMIE,158
MONDESIR,CAYES,158
FLEURANTIN,BAINET,158
EXILUS,SAINT MARC,158
JOVIN,PORT-AU-PRINCE,158
MARCELUS,CAP-HAITIEN,158
MEROVE,FONDS-VERRETTES,158
MILFORT,CROIX DES BOUQUETS,158
METAYER,PORT-AU-PRINCE,158
SERAPHIN,CAP-HAITIEN,158
SEVERE,PETION-VILLE,158
VAL,CAP-HAITIEN,158
VALCOURT,CAYES,158
THELISMA,PORT-AU-PRINCE,158
RAYMOND,JEREMIE,158
OSCAR,FONDS-VERRETTES,158
OSIAS,CROIX DES BOUQUETS,158
ROUSSEAU,PORT-AU-PRINCE,158
SAINT JUSTE,CARREFOUR,158
SAINT-JUSTE,PORT-AU-PRINCE,158
SAINT-FLEUR,PORT-DE-PAIX,157
SAINT-GEORGES,L'ARCAHAIE,157
TOUSSAINT,PILATE,157
VINCENT,CROIX DES BOUQUETS,157
VINCENT,DESDUNES,157
VILME,CARREFOUR,157
SALOMON,LEOGANE,157
SANON,BELLE ANSE,157
RAPHAEL,CITE-SOLEIL,157
PHILIPPE,L'ACUL DU NORD,157
PIERRE-LOUIS,TORBECK,157
BAZILE,CAYES,157
BAPTISTE,MIRAGOANE,157
AVRIL,DELMAS,157
AZOR,CHARDONNIERES,157
BERTRAND,PETION-VILLE,157
CETOUTE,PETIT-GOAVE,157
CHERISME,PORT-AU-PRINCE,157
DAUPHIN,CARREFOUR,157
DAUT,SAINT-MICHEL,157
DENIS,TIBURON,157
DEROSIER,PETION-VILLE,157
DUPERVAL,PORT-AU-PRINCE,157
DORT,GANTHIER,157
BREVIL,BELLADERE,157
BLANC,GANTHIER,157
BRICE,PAILLANT,157
DORESTANT,PORT-AU-PRINCE,157
AIME,GONAIVES,157
ANDRE,LEOGANE,157
ALTIDOR,CITE-SOLEIL,157
ALDOPHE,JEREMIE,157
MERVIL,PORT-AU-PRINCE,157
MERVIL,SAINT MARC,157
MATHURIN,CITE-SOLEIL,157
MERCY,VERRETTES,157
LEONARD,PETION-VILLE,157
FLEURY,PETION-VILLE,157
HILAIRE,GONAIVES,157
JEAN-BAPTISTE,CERCA LA SOURCE,157
JACQUES,GRESSIER,157
JULES,GANTHIER,157
JULES,JEAN RABEL,157
LAZARRE,DELMAS,157
LEGAGNEUR,PORT-AU-PRINCE,157
LAMARRE,CROIX DES BOUQUETS,157
NERE,GANTHIER,157
NOEL,TROU DU NORD,157
MYRTIL,DELMAS,157
FLEURANT,DELMAS,157
ESCARMENT,SAINT LOUIS NORD,157
ESTIMABLE,SAINT MARC,156
GABRIEL,CAYES,156
MAIGNAN,PORT-AU-PRINCE,156
MARC,ABRICOTS,156
MEZARD,OUANAMINTHE,156
MICHAUD,VERRETTES,156
MONDESIR,SAINT MARC,156
NOEL,KENSCOFF,156
NORMIL,DELMAS,156
HYPPOLITE,CITE-SOLEIL,156
REGIS,CAYES,156
PETIT-HOMME,PETITE-RIVIERE,156
POLYNICE,CROIX DES BOUQUETS,156
PRESUME,CAP-HAITIEN,156
SAINT FLEUR,LEOGANE,156
RENE,BELLE ANSE,156
SIMILIEN,SAINT MARC,156
SAINTIL,FONDS-VERRETTES,156
SAINTIL,OUANAMINTHE,156
ALCIUS,TROU DU NORD,156
ALEXIS,CHANTAL,156
ALTIDOR,PLAINE DU NORD,156
ANTOINE,DONDON,156
ANTOINE,THOMAZEAU,156
DENIS,GONAIVES,156
DANIEL,PETION-VILLE,156
AUGUSTIN,TERRE-NEUVE,156
AUGUSTIN,VALLIERES,156
AURELIEN,PORT-AU-PRINCE,156
BAPTISTE,CAYES,156
CESAR,CITE-SOLEIL,156
CONSTANT,TABARRE,156
CORRIOLAN,CROIX DES BOUQUETS,156
CHERESTAL,CAMP-PERRIN,156
CIVIL,BAINET,156
DORELUS,CROIX DES BOUQUETS,156
DESILUS,BAIE DE HENNE,156
DESTIN,CROIX DES BOUQUETS,156
ELIACIN,L'ARCAHAIE,156
BOURSIQUOT,PETION-VILLE,156
CAPRE,JEAN RABEL,156
BOURSIQUOT,CARREFOUR,155
BLAISE,CROIX DES BOUQUETS,155
CALIXTE,CORNILLON,155
BARTHELEMY,PETION-VILLE,155
BENOIT,CITE-SOLEIL,155
BERNARD,PORT-SALUT,155
ARISTIDE,PORT-AU-PRINCE,155
ARISTIL,GANTHIER,155
DENIS,TABARRE,155
EDMOND,PAILLANT,155
EDOUARD,PORT-DE-PAIX,155
DORSAINVIL,CROIX DES BOUQUETS,155
DUVERSEAU,TORBECK,155
CLEMENT,DELMAS,155
COLIN,CROIX DES BOUQUETS,155
JEAN-LOUIS,SAINT LOUIS NORD,155
JEUNE,CAP-HAITIEN,155
GUERRIER,HINCHE,155
HECTOR,PORT-AU-PRINCE,155
HENRICE,GONAIVES,155
GEORGES,PLAINE DU NORD,155
GILOT,ABRICOTS,155
GUE,MARIGOT,155
ESTIME,PLAISANCE,155
FILS-AIME,TABARRE,155
MOISE,CAVAILLON,155
MOISE,LEOGANE,155
MILLIEN,CORNILLON,155
MAREUS,SAINT-MICHEL,155
METELLUS,JACMEL,155
MARCELLUS,TABARRE,155
LAFLEUR,CITE-SOLEIL,155
LAURENT,GRAND-GOAVE,155
LEANDRE,PORT-AU-PRINCE,155
LEBLANC,PORT-AU-PRINCE,155
JUSTE,CAYES,155
SAINTUS,PORT-AU-PRINCE,155
SAINVIL,CROIX DES BOUQUETS,155
SALOMON,TABARRE,155
SIMPLICE,CARREFOUR,155
PROPHETE,PETION-VILLE,155
PETIT-FRERE,LEOGANE,155
PIERRE-LOUIS,BAINET,155
REGISTRE,DELMAS,155
ZEPHIRIN,PORT-AU-PRINCE,155
VALBRUN,OUANAMINTHE,155
REMY,LEOGANE,155
REMY,TABARRE,155
RIDORE,LA VALLEE,155
SAINT LOUIS,LEOGANE,155
SYLVESTRE,BORGNE,155
SYLVAIN,CAP-HAITIEN,154
SIMON,LASCAHOBAS,154
SEVERE,L'ACUL DU NORD,154
PIERRE-LOUIS,CORAIL,154
ROBERT,PETION-VILLE,154
THOMAS,MIREBALAIS,154
ARISTIDE,GONAIVES,154
ALEXIS,LIMBE,154
DUBUISSON,HINCHE,154
DENIS,JACMEL,154
DESTIN,TORBECK,154
LAGUERRE,ANSE A GALETS,154
LEANDRE,LEOGANE,154
JONASSAINT,PORT-DE-PAIX,154
GUERVIL,PORT-AU-PRINCE,154
HENRY,CAYES,154
GEORGES,COTE-DE-FER,154
GERMAIN,ABRICOTS,154
JEUDI,CAMP-PERRIN,154
JN BAPTISTE,BOUCAN CARRE,154
JACQUES,OUANAMINTHE,154
HILARION,PETION-VILLE,154
HONORE,PETION-VILLE,154
JEAN LOUIS,MIREBALAIS,154
JEAN PIERRE,GRESSIER,154
MATHURIN,LA VALLEE,154
MEDE,THOMAZEAU,154
NONCENT,BELLE ANSE,154
MONESTIME,PORT-DE-PAIX,154
MUSCADIN,PORT-AU-PRINCE,153
GERMAIN,THIOTTE,153
FLEURY,GONAIVES,153
LEGER,SAINT LOUIS DU SUD,153
LAFONTANT,CARREFOUR,153
LUCIEN,PORT-DE-PAIX,153
MEDARD,CAYES,153
FILS-AIME,TROU DU NORD,153
JEAN PIERRE,BEAUMONT,153
JEAN-CHARLES,CROIX DES BOUQUETS,153
TOUSSAINT,ANSE A GALETS,153
VERTUS,SAINT MARC,153
SAINTILUS,SAINT MARC,153
VITAL,CITE-SOLEIL,153
PHILOGENE,HINCHE,153
DESTINE,CAP-HAITIEN,153
DOR,MIRAGOANE,153
CEZAIRE,BAINET,153
CHERESTAL,CARREFOUR,153
CASSAMAJOR,PORT-AU-PRINCE,153
BREDY,ARNAUD,153
AUGUSTIN,CHAPELLE,153
BERLUS,CAYES,153
BADIO,GRAND-GOAVE,153
BARTHELEMY,CROIX DES BOUQUETS,153
DELVA,L'ARCAHAIE,153
ALCIUS,DELMAS,153
ALCIUS,PETITE-RIVIERE,153
ALEXIS,GRDE RIVIERE DU NORD,153
ALEXIS,L'ARCAHAIE,153
ALEXIS,MORON,153
ANDRE,CORNILLON,153
ALTIDOR,BORGNE,153
ALTIDORT,VERRETTES,153
AMBROISE,PETION-VILLE,152
BREVIL,CABARET,152
BUISSERETH,CARREFOUR,152
BLANC,L'ARCAHAIE,152
DORCELY,DELMAS,152
CLAUDE,CAYES,152
CLERVIL,CAYES,152
DELVA,BAINET,152
DELVA,PETIT-TROU-DE-NIPPES,152
BELIZAIRE,THOMASSIQUE,152
BEAUBRUN,MORON,152
AUGUSTIN,LASCAHOBAS,152
BELONY,DELMAS,152
EDMOND,LES IROIS,152
EMILE,VERRETTES,152
JEAN-BAPTISTE,ANSE-A-PITRE,152
JEUDY,BEAUMONT,152
JEAN-LOUIS,CITE-SOLEIL,152
LAGUERRE,SAINT MARC,152
JULIEN,SAINT LOUIS DU SUD,152
MOISE,TORBECK,152
MOMPOINT,LIMONADE,152
GUE,CROIX DES BOUQUETS,152
GEFFRARD,PETITE-RIVIERE,152
GELIN,GRAND-GOAVE,152
FLEURANTIN,PORT-AU-PRINCE,152
LUBERISSE,PETITE-RIVIERE,152
LOISEAU,PORT-AU-PRINCE,152
MATHURIN,GONAIVES,152
MAURICE,CITE-SOLEIL,152
MESIDOR,CAYES,152
METELLUS,THOMASSIQUE,152
PLACIDE,CARREFOUR,152
SAMEDY,PETION-VILLE,152
SENAT,SAINT MARC,152
TOUSSAINT,CAYES JACMEL,152
SUCCES,PETITE-RIVIERE,152
ST LOUIS,ABRICOTS,152
ZAMOR,GONAIVES,152
ROBERT,CAP-HAITIEN,152
RENE,CABARET,152
SAINT LOUIS,JACMEL,152
SAINT-FELIX,AQUIN,151
SAINT-JEAN,CAP-HAITIEN,151
RAPHAEL,SAINT-MICHEL,151
PETIT-FRERE,L'ARCAHAIE,151
PHILEMON,DESSALINES,151
PIERRE-LOUIS,TROU DU NORD,151
SAMEDI,PETION-VILLE,151
SAMSON,CAP-HAITIEN,151
SANON,MIRAGOANE,151
SAUVEUR,CARREFOUR,151
ST HILAIRE,CARREFOUR,151
EDOUARD,JEREMIE,151
DESIR,ANGLAIS,151
ARISTIL,CARREFOUR,151
BLAISE,OUANAMINTHE,151
CADET,GRDE RIVIERE DU NORD,151
BRICE,JEREMIE,151
BENJAMIN,CERCA LA SOURCE,151
BELLAMY,CERCA LA SOURCE,151
AUGUSTE,HINCHE,151
COIMIN,LEOGANE,151
CHERILUS,DESSALINES,151
MESADIEU,CORNILLON,151
MERCIER,DELMAS,151
MOISE,GROS MORNE,151
NOEL,SAINT JEAN DU SUD,151
JEAN-MARY,JEAN RABEL,151
JEANNOT,L'ARCAHAIE,151
JEAN-CHARLES,PETIT-GOAVE,151
LAMY,PETION-VILLE,151
JOACHIM,SAINT MARC,151
LAPORTE,PORT-AU-PRINCE,151
FABIEN,PETIT-GOAVE,151
EXIL,JACMEL,151
FERTIL,SAINT LOUIS NORD,150
FILS-AIME,PLAISANCE,150
ISIDOR,PORT-AU-PRINCE,150
ISRAEL,CAP-HAITIEN,150
MARCELIN,PILATE,150
LAGUERRE,GANTHIER,150
LAINE,CARREFOUR,150
FLEURY,POINTE A RAQUETTE,150
LEONE,ANGLAIS,150
SOUVERAIN,SAINT MARC,150
SYLVAIN,SAINT LOUIS DU SUD,150
TOUSSAINT,ANSE-A-PITRE,150
OSIAS,SAINT MARC,150
PERALTE,HINCHE,150
ZAMY,PORT-AU-PRINCE,150
CLERVIL,CAP-HAITIEN,150
CLERVIL,OUANAMINTHE,150
ADONIS,CARREFOUR,150
ANDRE,VERRETTES,150
DORVILUS,PETIT-GOAVE,150
DESULME,PORT-AU-PRINCE,150
DESTINE,PORT-DE-PAIX,150
BENJAMIN,LEOGANE,150
BERTRAND,L'ARCAHAIE,150
AURELUS,KENSCOFF,150
BRUNO,CROIX DES BOUQUETS,150
BRUTUS,PORT-DE-PAIX,150
CASTIN,GONAIVES,150
CADET,LA VALLEE,150
BOYER,DELMAS,149
DORVILUS,GONAIVES,149
EDMOND,CITE-SOLEIL,149
CINE,PORT-DE-PAIX,149
COLAS,CAYES,149
CHARLEMAGNE,PORT-AU-PRINCE,149
AMBROISE,CROIX DES BOUQUETS,149
ALEXANDRE,MORON,149
BEL,MONT-ORGANISE,149
DIMANCHE,PETIT-GOAVE,149
DOMOND,CARREFOUR,149
DORCE,THOMAZEAU,149
DORIVAL,PORT-AU-PRINCE,149
DAGOBERT,BAS LIMBE,149
DELICE,JACMEL,149
DANIEL,TERRIER ROUGE,149
DERIVAL,DELMAS,149
LOUISSAINT,BAINET,149
LOUIDOR,JEAN RABEL,149
JEANTY,L'ARCAHAIE,149
HYPPOLITE,AQUIN,149
FIGARO,BELLE ANSE,149
ESTIMABLE,GROS MORNE,149
FENELUS,SAINT MARC,149
NOEL,ANSE-A-FOLEUR,149
GEFFRARD,TABARRE,149
GILOT,CARREFOUR,149
GEORGES,L'ARCAHAIE,149
MARCELIN,BAINET,149
LAMOUR,PETIT-GOAVE,149
TANIS,CAP-HAITIEN,149
REGIS,PETION-VILLE,149
OLIVIER,DELMAS,149
ORELUS,DELMAS,149
SANON,ROSEAUX,149
SERVIUS,SAINT MARC,149
THELUSMA,GONAIVES,149
THELEMAQUE,PETION-VILLE,148
TOUSSAINT,JEAN RABEL,148
ST LOUIS,TABARRE,148
SOUFFRANT,CARREFOUR,148
VILSAINT,PORT-DE-PAIX,148
SEVERE,ABRICOTS,148
PHILOGENE,MIREBALAIS,148
PETIT-FRERE,OUANAMINTHE,148
PETIT-HOMME,LA TORTUE,148
OLIVIER,PETION-VILLE,148
DERISMA,PORT-DE-PAIX,148
DERVIL,MOLE ST NICOLAS,148
CHARLOT,DESSALINES,148
CHARLOTIN,CARREFOUR,148
CHERENFANT,LIMBE,148
CHERUBIN,CAYES,148
COULANGES,AQUIN,148
BONHOMME,CAYES,148
ELIASSAINT,DELMAS,148
DOUYON,CAYES,148
DORSAINVIL,L'ARCAHAIE,148
DIEUDONNE,GROS MORNE,148
DESIR,MIRAGOANE,148
ALCIME,PORT-AU-PRINCE,148
ANTOINE,L' ASILE,148
ANTOINE,LIMONADE,148
ALOUIDOR,BORGNE,148
BELONY,CAP-HAITIEN,148
LAURENT,PESTEL,148
JULIEN,SAINT-MICHEL,148
JOSAPHAT,DESSALINES,148
LAZARRE,CARREFOUR,148
ESPERANCE,CAYES,148
EUGENE,CITE-SOLEIL,148
LORISTON,LA TORTUE,148
JEAN PIERRE,CAYES JACMEL,148
JEAN-PIERRE,PETITE-RIVIERE,148
JACQUET,JEREMIE,148
JEAN CHARLES,LEOGANE,148
JN BAPTISTE,CAYES,148
HILAIRE,CAYES,148
MEUS,GONAIVES,148
NORMIL,CROIX DES BOUQUETS,148
MOISE,DAME-MARIE,148
NICOLAS,CAYES,148
FRANCIQUE,PORT-AU-PRINCE,148
GABRIEL,L'ESTERE,148
GEFFRARD,SAINT MARC,148
GEFFRARD,BOUCAN CARRE,147
FREDERIC,CROIX DES BOUQUETS,147
GABRIEL,LA VALLEE,147
GUSTIN,PORT-AU-PRINCE,147
LUBIN,TABARRE,147
LOUIS JEAN,PETION-VILLE,147
LOUIS JEUNE,DAME-MARIE,147
FELIX,SAINT JEAN DU SUD,147
HYPPOLITE,L' ASILE,147
JEAN PIERRE,PESTEL,147
MERILUS,GANTHIER,147
MAURICE,BAINET,147
SYLVAIN,TABARRE,147
TANELUS,JEAN RABEL,147
PIERRE LOUIS,HINCHE,147
POLYCARPE,PORT-AU-PRINCE,147
SALOMON,GRESSIER,147
SAINTILUS,DELMAS,147
SAINTINE,LEOGANE,147
AUGUSTIN,LA TORTUE,147
BARTHELEMY,COTE-DE-FER,147
BIEN-AIME,SAINT-MICHEL,147
BREVIL,LASCAHOBAS,147
BRUNO,PETION-VILLE,147
BUTEAU,L'ILE A VACHE,147
CELESTIN,ANSE A GALETS,147
DANASTOR,GONAIVES,147
COQ,SAINT-MICHEL,147
CORGELAS,JEAN RABEL,147
CIVIL,SAINT MARC,147
CLEMENT,PETION-VILLE,147
ALEXANDRE,BELLADERE,147
ELIEN,L'ARCAHAIE,147
DESIR,BAS LIMBE,147
DESIR,LA VALLEE,147
DESIR,POINTE A RAQUETTE,147
DESIRAL,CAYES JACMEL,147
DIEUJUSTE,SAINT LOUIS NORD,147
DESTIN,CAP-HAITIEN,147
DORCE,SAINT MARC,147
DORCEUS,PETION-VILLE,147
DOMINIQUE,BAINET,146
AUGUSTE,GRESSIER,146
BELFORT,CORAIL,146
BREVAL,CROIX DES BOUQUETS,146
CADET,CABARET,146
BLAISE,CITE-SOLEIL,146
BLANC,AQUIN,146
BRUNY,CROIX DES BOUQUETS,146
DORSAINT,OUANAMINTHE,146
CIVIL,VERRETTES,146
CLERVIL,PETION-VILLE,146
CESAR,MILOT,146
ALCINDOR,PORT-A-PIMENT,146
AMAZAN,PETION-VILLE,146
ANTOINE,BAINET,146
ADRIEN,MORON,146
ALCIDE,CAP-HAITIEN,146
MERCIER,SAINT LOUIS DU SUD,146
LOUIS-JEAN,DELMAS,146
LAROSE,CARREFOUR,146
LAURENT,ANSE-A-VEAU,146
LAFRANCE,SAINT LOUIS NORD,146
LAFALAISE,CARREFOUR,146
JOSE,PORT-AU-PRINCE,146
GUERRIER,OUANAMINTHE,146
GUILLAUME,TORBECK,146
GERMAIN,CAP-HAITIEN,146
FLEURINORD,PORT-DE-PAIX,146
GABRIEL,JEREMIE,146
JEAN-JACQUES,PORT-AU-PRINCE,146
JEANTY,ROSEAUX,146
JEUNE,ABRICOTS,146
MONDESTIN,DELMAS,146
MOREAU,PETION-VILLE,146
FENELON,TABARRE,146
FERDINAND,CABARET,146
TRANQUILLE,JACMEL,146
VALBRUN,DELMAS,146
ROSIER,LEOGANE,146
SAINT JUSTE,GONAIVES,146
PROPHETE,PORT-DE-PAIX,146
VILSAINT,PAILLANT,146
ST CYR,CARREFOUR,146
ULYSSE,CORNILLON,145
TOUSSAINT,FONDS-VERRETTES,145
TOUSSAINT,GRAND-GOAVE,145
THOMAS,BAINET,145
SIMEON,OUANAMINTHE,145
SIMILIEN,CROIX DES BOUQUETS,145
SAINTELUS,PORT-AU-PRINCE,145
VILSAINT,VERRETTES,145
VITAL,JEAN RABEL,145
VIXAMAR,L'ACUL DU NORD,145
SAINT HILAIRE,LEOGANE,145
POULARD,CARREFOUR,145
PETIT-FRERE,GROS MORNE,145
ALCE,PORT-AU-PRINCE,145
ALEXANDRE,MIRAGOANE,145
ALEXIS,CAVAILLON,145
ALTEMA,TORBECK,145
ANTOINE,CHAMBELLAN,145
ANTOINE,ROSEAUX,145
ABRAHAM,DELMAS,145
BIJOU,GRAND-GOAVE,145
DELVA,THOMAZEAU,145
DERIVAL,GONAIVES,145
DORCELY,PORT-AU-PRINCE,145
CESAR,TABARRE,145
CHERELUS,SAINT-MICHEL,145
COMPERE,SAINT RAPHAEL,145
BRIGARDE,MAISSADE,145
BRUNY,THOMASSIQUE,145
BRUTUS,GONAIVES,145
EDOUARD,AQUIN,145
ELIASSAINT,THOMAZEAU,145
DUMAS,DESSALINES,145
FABIEN,PORT-AU-PRINCE,145
LAGUERRE,PLAINE DU NORD,145
LAURENT,KENSCOFF,145
JULIEN,PESTEL,145
MARCELUS,DELMAS,145
MESADIEU,GONAIVES,145
METELLUS,KENSCOFF,145
MAXI,CARREFOUR,145
MOLINE,GRAND-GOAVE,145
GERMAIN,TROU DU NORD,145
JEUDI,CAYES,145
JEAN-BAPTISTE,PLAISANCE,145
JEAN-GILLES,JEAN RABEL,145
JACQUES,ENNERY,145
JN BAPTISTE,GONAIVES,144
INNOCENT,JEREMIE,144
HYACINTHE,PORT-AU-PRINCE,144
JEAN-LOUIS,TERRIER ROUGE,144
LAFLEUR,JEREMIE,144
LAURENT,PAILLANT,144
EUSTACHE,JACMEL,144
ESPERANCE,SAINT LOUIS DU SUD,144
LEON,CROIX DES BOUQUETS,144
GERMAIN,THOMONDE,144
GERMEIL,PORT-A-PIMENT,144
GUILLAUME,GRESSIER,144
GREGOIRE,BELLE ANSE,144
MATHIEU,L'ARCAHAIE,144
MARCADIEU,BELLADERE,144
MEUS,DELMAS,144
MICHAUD,DELMAS,144
MICHAUD,FONDS DES NEGRES,144
MOROSE,CAYES,144
MONDESTIN,PORT-AU-PRINCE,144
NOEL,PESTEL,144
PETIT-FRERE,SAINT RAPHAEL,144
VALERE,JEREMIE,144
TELEMAQUE,PORT-AU-PRINCE,144
SAGAILLE,PETIT-GOAVE,144
SAINT JUSTE,PETION-VILLE,144
ROSEMOND,PORT-AU-PRINCE,144
SAINT-VIL,DELMAS,144
SAINTILMA,CAP-HAITIEN,144
DUBUISSON,MIREBALAIS,144
DARIUS,FONDS-VERRETTES,144
AUGUSTIN,BAHON,144
BENJAMIN,L'ARCAHAIE,144
BENJAMIN,SAINT MARC,144
BERNARD,BEAUMONT,144
DESULME,SAUT D'EAU,144
CLEMENT,CARREFOUR,144
CHAVRE,LASCAHOBAS,144
CHERISME,TIBURON,144
CHERUBIN,JACMEL,143
CONSTANT,SAINT MARC,143
CHARLEMAGNE,CARREFOUR,143
CHARLOT,DELMAS,143
ALFRED,PORT-DE-PAIX,143
ALADIN,SAINT LOUIS DU SUD,143
ALTEME,SAINT LOUIS NORD,143
DUME,CAYES,143
DORCEUS,SAINT MARC,143
BOLIVARD,SAINT LOUIS DU SUD,143
CARIUS,CROIX DES BOUQUETS,143
BENJAMIN,JACMEL,143
BELIZAIRE,JEAN RABEL,143
BELIZAIRE,PETIT-GOAVE,143
BESSARD,LIMBE,143
MORTIMER,PORT-DE-PAIX,143
FENELUS,PLAISANCE,143
JEANNIS,JACMEL,143
JACQUES,AQUIN,143
JEAN BAPTISTE,L'ARCAHAIE,143
JEUNE,PETIT-GOAVE,143
JEAN-BAPTISTE,THIOTTE,143
LEBRUN,DELMAS,143
LAGUERRE,MIRAGOANE,143
MARTIAL,GRDE RIVIERE DU NORD,143
MERISMA,ABRICOTS,143
LEZIN,PETION-VILLE,143
FRANCK,CARREFOUR,143
FORESTAL,CHAMBELLAN,143
GUILLAUME,CAVAILLON,143
GAUTHIER,PORT-AU-PRINCE,143
GEDELIEN,PORT-DE-PAIX,143
FLORESTAL,PETITE-RIVIERE,143
SERAPHIN,DELMAS,143
SANON,GONAIVES,143
PETIT,SAINT LOUIS NORD,143
SAINT-LOUIS,SAINT-MICHEL,143
TATAILLE,PETIT-GOAVE,143
ST FORT,DELMAS,143
VILCE,PORT-DE-PAIX,143
SIMEON,DESSALINES,142
VAL,DELMAS,142
THEAGENE,CROIX DES BOUQUETS,142
POULARD,PORT-AU-PRINCE,142
PIERRE-LOUIS,GROS MORNE,142
ST JUSTE,JEREMIE,142
SURIN,CARREFOUR,142
ST VIL,CARREFOUR,142
ST-FLEUR,PIGNON,142
SAINT-LOUIS,SAUT D'EAU,142
SAINT-LOUIS,THIOTTE,142
BIEN AIME,PETION-VILLE,142
BELIZAIRE,CAVAILLON,142
AUGUSTIN,GRANDE SALINE,142
BERNARD,L'ILE A VACHE,142
BEAUVOIR,CARREFOUR,142
ABELLARD,PORT-AU-PRINCE,142
ALCIME,L'ACUL DU NORD,142
CHERENFANT,FORT-LIBERTE,142
CINEAS,CROIX DES BOUQUETS,142
COQUILLON,COTE-DE-FER,142
COFFY,JACMEL,142
BLAISE,BOMBARDOPOLIS,142
DURE,LA VALLEE,142
ELIASSAINT,CROIX DES BOUQUETS,142
DORCELY,SAINT-MICHEL,142
DIEUDONNE,LIMONADE,142
GENEUS,PORT-AU-PRINCE,142
GARCON,GONAIVES,142
GENARD,OUANAMINTHE,142
GUSTAVE,CARREFOUR,142
JEAN-BAPTISTE,LIMBE,142
MOISE,CAMP-PERRIN,142
FANFAN,GRAND-GOAVE,142
EXIL,CARREFOUR,142
FLEURIMOND,DELMAS,142
LAROSE,CORNILLON,142
JULIEN,LEOGANE,142
LEFRANC,CARREFOUR,142
